name,category,city
Теремок,cafe,Москва
Помпончик Троицк,fast_food,Москва
Минимаркет Лукойл,cafe,Москва
Смакбери,fast_food,Москва
Wine Room Gallery,restaurant,Москва
Osteria Unica,restaurant,Москва
Sempre,restaurant,Москва
Пеликан,cafe,Москва
Sushi,fast_food,Москва
Вкус внутри,cafe,Москва
Chef's,cafe,Москва
Нью-Йорк Пицца и Гриль,restaurant,Москва
Якитория Бенто,cafe,Москва
"Таверна ""У околицы""",cafe,Москва
Галилео,cafe,Москва
Столовая троллейбусного парка,fast_food,Москва
Чайна,cafe,Москва
Ташкент,cafe,Москва
Conversation,cafe,Москва
Bro&N,restaurant,Москва
Döner kebab,cafe,Москва
Macadamia,cafe,Москва
Mr. Донер,fast_food,Москва
Буффало,bar,Москва
Cafe Riva,cafe,Москва
Музейно-просветительский центр МЧС России,museum,Москва
Гренки Пенки,cafe,Москва
"Столовая ""Русский Мир""",cafe,Москва
Усадьба Михайловское,attraction,Москва
La Mortazza,cafe,Москва
Neon Monkey,bar,Москва
Coffe latte,fast_food,Москва
Ботанический сад Дворца пионеров,attraction,Москва
Человек и пароход,fast_food,Москва
"Свадебная галерея ""Салют""",mall,Москва
Раковая на Усачева,pub,Москва
Пока никто не видит,bar,Москва
Антикафе «Греча»,cafe,Москва
Кафе-кондитерская на Ходынке,cafe,Москва
Любовь Пирогова,fast_food,Москва
#пропельмени,fast_food,Москва
Щепка,fast_food,Москва
Рубим бургер,cafe,Москва
Cure,bar,Москва
Марчеллис,restaurant,Москва
Upside Down Cake,cafe,Москва
IQ Wine Bar,bar,Москва
Karlson&Co,cafe,Москва
Большой куш,bar,Москва
Косой Маркс,bar,Москва
Тоже паб,pub,Москва
Zizo,cafe,Москва
Проба,restaurant,Москва
River Club Moscow,restaurant,Москва
Приятного аппетита,cafe,Москва
Донар Кебаб,fast_food,Москва
Музей пива,pub,Москва
Голодный ёж,cafe,Москва
Flash Royal,restaurant,Москва
Токпокки,cafe,Москва
Чито-Ра,restaurant,Москва
Ye Olde Shed,pub,Москва
Чайхана,fast_food,Москва
That place,cafe,Москва
Королевский рацион,cafe,Москва
Cake Me,cafe,Москва
КомедиантЪ,theatre,Москва
Театр имени М.А. Булгакова,theatre,Москва
Florentini,cafe,Москва
ВАУ Пицца,restaurant,Москва
Белый,restaurant,Москва
Happy people,cafe,Москва
Coffee&Milk,cafe,Москва
Цин Дао,restaurant,Москва
Алмазный фонд,museum,Москва
Рыжий театр,theatre,Москва
Казан Чай Бар,restaurant,Москва
Делюсь душой,cafe,Москва
РотФронт,museum,Москва
BB&Burgers,cafe,Москва
Чосон,restaurant,Москва
Jai Hind,restaurant,Москва
Огни Востока,restaurant,Москва
Перезвон,cafe,Москва
Школьный музей С. М. Прокудина-Горского,museum,Москва
West 4,cafe,Москва
Тайм авеню,cafe,Москва
Гарланд,cafe,Москва
Огонек,cafe,Москва
Музей-квартира Владимира Маяковского,museum,Москва
Чешский трдельник,fast_food,Москва
Bradu bar,pub,Москва
Паприка,restaurant,Москва
Паприка,nightclub,Москва
Дуэт,nightclub,Москва
Каспий,restaurant,Москва
Сатва,cafe,Москва
Восход,restaurant,Москва
Ледяная пещера,attraction,Москва
Бургер Крафт Бир,pub,Москва
Хищnик,cafe,Москва
"Детский центр ""Фантазия""",arts_centre,Москва
ПицциКатто,fast_food,Москва
Ёжики,cafe,Москва
Подземный музей,museum,Москва
Заповедное посольство,attraction,Москва
Большой амфитеатр,attraction,Москва
Музей истории РУДН,museum,Москва
Путь,cafe,Москва
Irishman,pub,Москва
Чудо-выпечка,cafe,Москва
Донер Хауз,fast_food,Москва
Бешбармак,cafe,Москва
Осетинские пироги,fast_food,Москва
Lounge Bar,bar,Москва
Суши Нори,fast_food,Москва
Темаки,cafe,Москва
Луг,attraction,Москва
Северные ландшафты,attraction,Москва
Берёзовая роща,attraction,Москва
Смешанный лес,attraction,Москва
Хвойный лес,attraction,Москва
Прибрежный лес,attraction,Москва
Степь,attraction,Москва
Малый амфитеатр,attraction,Москва
Стеклянная кора,attraction,Москва
Видовой холм,attraction,Москва
Китайгородская стена,attraction,Москва
Алло!Пицца,fast_food,Москва
Мираторг,restaurant,Москва
Бургер & фрайс,cafe,Москва
Седьмое небо,restaurant,Москва
Сова,nightclub,Москва
АйДаБаран,restaurant,Москва
Парк скульптур,attraction,Москва
Ламаджо Пицца,restaurant,Москва
Высота,cafe,Москва
Сюрприз,cafe,Москва
Solo,restaurant,Москва
Курдюк,cafe,Москва
Koza nostra,cafe,Москва
Айна,cafe,Москва
,arts_centre,Москва
Музей Московской окружной железной дороги,museum,Москва
Cup & Shake,cafe,Москва
Столовая СССР,fast_food,Москва
Столовая Самовар,fast_food,Москва
Pizza Like Pie & Bike,fast_food,Москва
Мангал-кафе,cafe,Москва
Клуб Авторадио,cafe,Москва
Кадашевская слобода,museum,Москва
Лаваш тандырный,fast_food,Москва
Стардогс,fast_food,Москва
На Трубной,gallery,Москва
А3,gallery,Москва
Ковчег,gallery,Москва
Clever Coffee,cafe,Москва
Take and Wake,cafe,Москва
Медведь,artwork,Москва
Младшему научному сотруднику,artwork,Москва
Espressioni,cafe,Москва
Хотдоша,cafe,Москва
Трибуна,bar,Москва
Perse,cafe,Москва
Blanc de Blancs Cafe,cafe,Москва
Куры-гриль Шаурма,fast_food,Москва
Картинная галерея Василия Нестеренко,gallery,Москва
Культурный центр «Интеграция» на Саянской,museum,Москва
Выставочные залы на Арбате,gallery,Москва
Музей-мастерская народного художника СССР Д.А. Налбандяна,museum,Москва
Творческая мастерская А. Рыбникова,theatre,Москва
Театрально-культурный центр Славы Полунина,theatre,Москва
Coffee Kaldi's,fast_food,Москва
Пластилинка,cafe,Москва
Долина,cafe,Москва
Дом с хвостом,cafe,Москва
But first Coffee,cafe,Москва
Рабочий Сезонник,artwork,Москва
Prawn Bar,cafe,Москва
Orange Cafe,cafe,Москва
WOW!Wok,fast_food,Москва
Хлеб Насущный,cafe,Москва
Гранд Гриль,fast_food,Москва
Нейтан'с,fast_food,Москва
Чебурек без границ,fast_food,Москва
WOW!Кофе,fast_food,Москва
Гранд Хаус,cafe,Москва
Мистер Картошка,fast_food,Москва
Кофе с булочкой,fast_food,Москва
академику Л. Ф. Верещагину,artwork,Москва
Амир,cafe,Москва
Вьетфо,cafe,Москва
Горбуфет Пельменная,cafe,Москва
Заг-Заг,bar,Москва
Пивная лавка,pub,Москва
Вертикаль,theatre,Москва
Домашний очаг,restaurant,Москва
Моремания,restaurant,Москва
Метелица,cafe,Москва
Kaffebröd,cafe,Москва
Библиотека,restaurant,Москва
Пицца-пельмени,restaurant,Москва
